FEATURE_ID,FEATURE_NAME,FEATURE_CLASS,COUNTY_NAME,LAT,LONG,ELEVATION
793846,Flathead Range,Range,Flathead,48.2666292,-113.7342728,1860
793847,Flathead National Forest,Forest,Flathead,47.7502187,-113.5011956,1578
793920,Flint Creek Range,Range,Granite,46.3665936,-113.1092208,1994
793924,Salish Mountains,Range,Lincoln,48.2666286,-114.7343077,1539
793926,Lewis and Clark County,Civil,Lewis and Clark,47.0332763,-112.4841958,1549
794947,Ismay,Populated Place,Custer,46.4972276,-104.794128,770
795587,Holter Dam,Dam,Lewis and Clark,46.9916095,-112.0058326,1056
798831,Flatwillow Creek,Stream,Petroleum,46.9283187,-107.9253898,781
798958,Baldy Mountain,Summit,Hill,48.1485978,-109.6507502,2108
798965,Big Sheep Mountain,Summit,Prairie,47.0416728,-105.7225065,1073
798974,Clarks Fork Yellowstone River,Stream,Yellowstone,45.64995,-108.7151414,988
798996,Lewistown,Populated Place,Fergus,47.0624732,-109.428238,1203
799001,Marias River,Stream,Chouteau,47.9294167,-110.4724334,780
800366,Augusta,Populated Place,Lewis and Clark,47.4927251,-112.3922458,1240
800393,Basin,Populated Place,Jefferson,46.2713177,-112.2636205,1635
800475,Blackfoot River,Stream,Missoula,46.8713143,-113.8884378,991
800485,Blossburg,Populated Place,Powell,46.6327124,-112.3219605,1696
800501,Broadwater,Populated Place,Lewis and Clark,46.6035456,-112.0866678,1213
800506,Buffalo Plateau,Plain,Park,44.99966,-110.334085,2702
800592,Choteau,Populated Place,Teton,47.8124531,-112.1836301,1164
800597,Clancy,Populated Place,Jefferson,46.4652096,-111.9863826,1293
800644,Craig,Populated Place,Lewis and Clark,47.0743888,-111.9633303,1055
800739,East Helena,Populated Place,Lewis and Clark,46.5896567,-111.9155461,1185
800823,Gallatin River,Stream,Gallatin,45.9379837,-111.491912,1231
800842,Gibson Reservoir,Reservoir,Lewis and Clark,47.6013336,-112.7611531,1405
800845,Gilman,Populated Place,Lewis and Clark,47.5091144,-112.3653002,1226
800925,Lake Helena,Reservoir,Lewis and Clark,46.7027149,-111.9019352,1114
801064,Lincoln,Populated Place,Lewis and Clark,46.9549402,-112.6817071,1384
801119,Madison River,Stream,Gallatin,45.9274281,-111.5080238,1232
801127,Marsh,Populated Place,Dawson,46.8897314,-104.9330248,652
801213,Nelson,Populated Place,Lewis and Clark,46.8168843,-111.8091528,1219
801347,Red Mountain,Summit,Lewis and Clark,47.1166083,-112.7386535,2866
801354,Reed Point,Populated Place,Stillwater,45.7093835,-109.5421187,1142
801375,Rock Creek,Stream,Valley,48.4041755,-107.0853481,649
801637,Unionville,Populated Place,Lewis and Clark,46.5413221,-112.0850005,1499
801707,Willow Creek National Wildlife Refuge,Park,Lewis and Clark,47.559392,-112.4466936,1265
801711,Wolf Creek,Populated Place,Lewis and Clark,47.006054,-112.0691697,1086
801733,Lewis and Clark Range,Range,Powell,47.5002189,-113.134224,2167
801734,Helena National Forest,Forest,Lewis and Clark,46.5499332,-112.2008413,1542
801797,Lolo National Forest,Forest,Sanders,47.5832657,-115.584326,1616
801981,Absarokee,Populated Place,Stillwater,45.5204982,-109.4429444,1231
801982,Acton,Populated Place,Yellowstone,45.9305083,-108.6806978,1159
801983,Agawam,Populated Place,Teton,47.9999571,-112.1675232,1159
801985,Albion,Populated Place,Carter,45.1872104,-104.2768917,1029
801986,Alder,Populated Place,Madison,45.3238132,-112.1072095,1561
801990,Alzada,Populated Place,Carter,45.0230422,-104.4124527,1050
801991,Anceney,Populated Place,Gallatin,45.6485396,-111.3546821,1453
801992,Andes,Populated Place,Richland,47.9555738,-104.5488444,650
801998,Arlee,Populated Place,Lake,47.1618716,-114.0851093,942
802001,Arrow Creek,Populated Place,Judith Basin,47.3444156,-110.1752033,1166
802003,Ashland,Populated Place,Rosebud,45.5944444,-106.2708477,890
802005,Austin,Populated Place,Lewis and Clark,46.6391017,-112.2452892,1449
802006,Babb,Populated Place,Glacier,48.860261,-113.4367629,1376
802007,Bainville,Populated Place,Roosevelt,48.1400208,-104.2227202,602
802008,Baker,Populated Place,Fallon,46.36695,-104.284663,895
802010,Bannack,Populated Place,Beaverhead,45.1610337,-112.9955907,1758
802017,Bearmouth,Populated Place,Granite,46.7102076,-113.3314641,1159
802021,Belfry,Populated Place,Carbon,45.1418915,-109.0054219,1177
802024,Belmont,Populated Place,Golden Valley,46.2313455,-108.9887716,1124
802026,Benchland,Populated Place,Judith Basin,47.0794111,-110.0182543,1322
802029,Biddle,Populated Place,Powder River,45.0994302,-105.338326,1017
802032,Big Timber,Populated Place,Sweet Grass,45.8349395,-109.9554647,1247
802033,Bighorn,Populated Place,Treasure,46.1616535,-107.4486813,824
802034,Billings,Populated Place,Yellowstone,45.7832856,-108.5006904,952
802039,Black Eagle,Populated Place,Cascade,47.5246802,-111.2783075,1030
802043,Blackfoot,Populated Place,Glacier,48.5752534,-112.8767441,1269
802049,Bowdoin,Populated Place,Phillips,48.3927741,-107.6062147,676
802050,Box Elder,Populated Place,Hill,48.3172085,-110.0132634,817
802051,Boyd,Populated Place,Carbon,45.4577234,-109.066541,1230
802052,Boyes,Populated Place,Carter,45.268042,-105.0310901,1015
802053,Brady,Populated Place,Pondera,48.0355192,-111.840008,1076
802054,Brandenberg,Populated Place,Rosebud,45.8161126,-106.2330637,850
802058,Bridger,Populated Place,Carbon,45.2957807,-108.9137544,1117
802060,Broadview,Populated Place,Yellowstone,46.0977314,-108.8770972,1183
802061,Brockway,Populated Place,McCone,47.2977834,-105.7625087,791
802063,Browning,Populated Place,Glacier,48.5569174,-113.0134175,1334
802064,Brusett,Populated Place,Garfield,47.42528,-107.2667537,885
802096,Farmington,Populated Place,Teton,47.8868992,-112.1689091,1184
802100,Floweree,Populated Place,Chouteau,47.7296877,-111.0274531,983
802105,Garneill,Populated Place,Fergus,46.7524561,-109.7526838,1347
802113,Great Falls,Populated Place,Cascade,47.5002354,-111.3008083,1015
802116,Helena,Populated Place,Lewis and Clark,46.5927122,-112.036109,1237
802120,Holt,Populated Place,Flathead,48.0821762,-114.1098385,890
802123,Hughesville,Populated Place,Judith Basin,47.0832973,-110.6324382,1827
802165,Portage,Populated Place,Cascade,47.6527415,-111.1246852,1033
802173,Ridge,Populated Place,Carter,45.0469294,-105.0202573,1210
802208,Sun River,Stream,Cascade,47.4949575,-111.3119189,1010
802219,Tracy,Populated Place,Cascade,47.4130161,-111.1541345,1046
802224,Ural (historical),Populated Place,Lincoln,48.6096815,-115.2543337,751
802230,Warland (historical),Populated Place,Lincoln,48.5007903,-115.2873868,751
805516,Cat Creek,Populated Place,Petroleum,47.0652641,-108.0062267,886
805881,West Fork Poplar River,Stream,Roosevelt,48.5230783,-105.3574894,667
805884,Fort Peck Indian Reservation,Civil,Roosevelt,48.361707,-105.538412,821
806285,Saltese,Populated Place,Mineral,47.4102075,-115.5095972,1026
806295,Bigfork,Populated Place,Flathead,48.0632865,-114.0726134,908
806309,Rexford,Populated Place,Lincoln,48.899408,-115.1721154,777
806323,Sawtooth Range,Range,Teton,47.7999468,-112.7936573,2401
806766,Cherry Ridge,Ridge,Blaine,48.8741735,-108.9423779,1065
806769,Comertown,Populated Place,Sheridan,48.8969706,-104.248832,692
806782,Judith Mountains,Range,Fergus,47.2188657,-109.2285061,1834
806804,Shawmut,Populated Place,Wheatland,46.342458,-109.5249016,1175
806822,Warm Springs,Populated Place,Deer Lodge,46.1813145,-112.78476,1467
806828,Winnett,Populated Place,Petroleum,47.002759,-108.3520716,900
806839,Lonesome Prairie,Area,Chouteau,48.208312,-110.3341027,887
806840,National Bison Range,Reserve,Sanders,47.3249298,-114.2259492,1379
806841,Bowdoin National Wildlife Refuge,Park,Phillips,48.3999967,-107.6506609,675
806844,Red Rock Lakes National Wildlife Refuge,Park,Beaverhead,44.6254728,-111.7633,2017
806845,Lake Koocanusa,Reservoir,Lincoln,48.4116234,-115.3093302,751
806847,Grant-Kohrs Ranch National Historic Site,Park,Powell,46.4165942,-112.7447615,1367
806894,Flathead Reservation,Civil,Lake,47.499631,-114.279495,872
806895,Blackfeet Indian Reservation,Civil,Glacier,48.658632,-112.871536,1246
806896,Crow Reservation,Civil,Big Horn,45.38546,-107.746741,978
806907,Cameron,Populated Place,Madison,45.2032607,-111.6785824,1639
806908,Canyon Creek,Populated Place,Lewis and Clark,46.8054941,-112.2644583,1325
806910,Capitol,Populated Place,Carter,45.4361039,-104.0654932,970
806912,Carlyle,Populated Place,Wibaux,46.6550109,-104.0760428,963
806918,Chapman,Populated Place,Phillips,48.8686204,-108.1331724,823
806923,Christina,Populated Place,Fergus,47.3819237,-109.3240665,1090
806926,Circle,Populated Place,McCone,47.416675,-105.5922222,747
806930,Coburg,Populated Place,Blaine,48.4513866,-108.439309,703
806931,Cohagen,Populated Place,Garfield,47.0544433,-106.6175458,828
806933,Collins,Populated Place,Teton,47.928293,-111.8102792,1072
806934,Columbia Falls,Populated Place,Flathead,48.3724642,-114.181515,941
806935,Comanche,Populated Place,Yellowstone,45.9977304,-108.7734797,1142
806937,Conrad,Populated Place,Pondera,48.1702505,-111.9461301,1073
806983,Suffolk,Populated Place,Fergus,47.4669248,-109.3557346,1031
1637566,Daniels County,Civil,Daniels,48.7833573,-105.5338871,797
1637567,Northern Cheyenne Indian Reservation,Civil,Rosebud,45.532183,-106.679892,1307
1669428,Roosevelt County,Civil,Roosevelt,48.3000203,-105.1338683,702
1677577,Sheridan County,Civil,Sheridan,48.716694,-104.4005059,660
1678923,Valley County,Civil,Valley,48.4333548,-106.6505993,815
1688542,Fort Peck (historical),Locale,Valley,48.0577778,-106.3211111,619
1688745,Fallon County,Civil,Fallon,46.3500043,-104.4505027,906
1688746,Carter County,Civil,Carter,45.466659,-104.5505112,1044
1696629,Wibaux County,Civil,Wibaux,47.0166804,-104.1838244,848
1715338,Richland County,Civil,Richland,47.7833501,-104.5338425,769
1715632,Dawson County,Civil,Dawson,47.2666792,-104.900524,783
1715847,Prairie County,Civil,Prairie,46.8500072,-105.3672113,765
1716058,Garfield County,Civil,Garfield,47.3000007,-106.9672917,827
1716270,McCone County,Civil,McCone,47.6666754,-105.8338979,741
1716521,Big Horn County,Civil,Big Horn,45.4499689,-107.4673127,1057
1716795,Rosebud County,Civil,Rosebud,46.3333298,-106.5839203,766
1719558,Yellowstone County,Civil,Yellowstone,45.9166236,-108.3006837,915
1719560,Wheatland County,Civil,Wheatland,46.4499564,-109.8340723,1310
1719563,Treasure County,Civil,Treasure,46.2333207,-107.2839528,884
1719566,Toole County,Civil,Toole,48.6499946,-111.6341798,1052
1719569,Sweet Grass County,Civil,Sweet Grass,45.8666075,-109.9007417,1261
1719572,Stillwater County,Civil,Stillwater,45.6666068,-109.300719,1241
1719575,Silver Bow County,Civil,Silver Bow,45.8999259,-112.6675272,1756
1719578,Sanders County,Civil,Sanders,47.6666038,-115.167648,1568
1719582,Ravalli County,Civil,Ravalli,46.1332543,-114.1342564,1331
1719584,Powder River County,Civil,Powder River,45.3833248,-105.6505526,1037
1719587,Pondera County,Civil,Pondera,48.2166398,-112.1841989,1208
1719590,Petroleum County,Civil,Petroleum,47.1499868,-108.267346,955
1719593,Musselshell County,Civil,Musselshell,46.5166353,-108.3840136,1030
1719596,Missoula County,Civil,Missoula,47.0165947,-113.8009332,1704
1719600,Meagher County,Civil,Meagher,46.583281,-110.8340982,1577
1719602,Judith Basin County,Civil,Judith Basin,47.0166321,-110.3007641,1701
1719605,Granite County,Civil,Granite,46.3999246,-113.4675759,1828
1719607,Glacier County,Civil,Glacier,48.6499763,-112.9675846,1285
1719611,Flathead County,Civil,Flathead,48.3332968,-114.2512407,909
1719614,Fergus County,Civil,Fergus,47.2999782,-109.2673972,1237
1719617,Deer Lodge County,Civil,Deer Lodge,46.0499251,-113.0342116,1994
1719619,Chouteau County,Civil,Chouteau,47.8666391,-110.4674317,837
1719622,Cascade County,Civil,Cascade,47.2999545,-111.3674649,1238
1719625,Broadwater County,Civil,Broadwater,46.3499317,-111.4841338,1169
1719627,Beaverhead County,Civil,Beaverhead,45.1665891,-112.917532,2023
1720018,Teton County,Civil,Teton,47.7999521,-112.267523,1252
1720021,Powell County,Civil,Powell,46.8999373,-112.9675526,1300
1720023,Phillips County,Civil,Phillips,48.1999968,-107.9340098,729
1720027,Park County,Civil,Park,45.48327,-110.5674277,1488
1720030,Mineral County,Civil,Mineral,47.1332585,-114.9676324,1360
1720033,Madison County,Civil,Madison,45.2832595,-111.8674778,2178
1720036,Liberty County,Civil,Liberty,48.5499896,-111.0174744,996
1720038,Lincoln County,Civil,Lincoln,48.5499556,-115.3843348,1451
1720045,Jefferson County,Civil,Jefferson,46.1832611,-112.1675024,1664
1720048,Hill County,Civil,Hill,48.6499974,-110.1007654,821
1720053,Gallatin County,Civil,Gallatin,45.6665958,-111.2007865,1436
1720109,Custer County,Civil,Custer,46.2833357,-105.5838786,883
1720111,Carbon County,Civil,Carbon,45.2166129,-109.0673701,1223
1722470,Blaine County,Civil,Blaine,48.4166622,-109.0340563,868
1723078,Golden Valley County,Civil,Golden Valley,46.3666256,-109.1840593,1152
1750122,Fort Benton,Populated Place,Chouteau,47.8183031,-110.6674365,799
1782482,Ural (historical),Locale,Lincoln,48.6096815,-115.2543337,751
1796943,Lake County,Civil,Lake,47.666605,-114.0842781,950
1803454,Glacier National Park,Park,Flathead,48.6960847,-113.8070624,1404
1803459,Charles M Russell National Wildlife Refuge,Park,Valley,47.7000068,-107.167307,850
1803463,Kaniksu National Forest,Forest,Sanders,48.0666009,-115.8051701,685
1851864,Custer National Forest,Forest,Powder River,45.5002744,-106.0008352,1104
980015,Abbottsburg,Populated Place,Bladen,34.517114,-78.7250179,33
980063,Ahoskie,Populated Place,Hertford,36.2868223,-76.9846808,14
980142,Alligator River,Stream,Tyrrell,35.9671032,-75.9815827,0
980155,Altamahaw,Populated Place,Alamance,36.1843016,-79.5072461,193
980193,Angier,Populated Place,Harnett,35.5071045,-78.7391813,89
980198,Ansonville,Populated Place,Anson,35.1045943,-80.1092259,101
980378,Autryville,Populated Place,Sampson,34.9979453,-78.6425144,32
980532,Bannertown,Populated Place,Surry,36.4856902,-80.590063,321
980658,Bay River,Stream,Pamlico,35.1662756,-76.5290935,0
980929,Belhaven,Populated Place,Beaufort,35.5401653,-76.6229874,0
980966,Belmont,Populated Place,Gaston,35.2429175,-81.037297,208
981053,Bessemer City,Populated Place,Gaston,35.2848579,-81.28397,275
981099,Bethel,Populated Place,Pitt,35.8071029,-77.3788558,21
981185,Bethesda,Populated Place,Durham,35.9423685,-78.8383401,128
981574,Bladenboro,Populated Place,Bladen,34.5387799,-78.7875209,32
981688,Boiling Springs,Populated Place,Cleveland,35.254292,-81.6670407,269
981697,Bolivia,Populated Place,Brunswick,34.0676715,-78.1483283,12
981700,Bolton,Populated Place,Columbus,34.3207243,-78.4019497,20
981743,Boonville,Populated Place,Yadkin,36.2326362,-80.7081209,325
981905,Brightwood,Populated Place,Guilford,36.132913,-79.7594749,244
981957,Broadway,Populated Place,Lee,35.4579333,-79.0530768,144
982071,Brushy Mountains,Range,Wilkes,36.0337424,-81.2125854,738
982189,Buie,Populated Place,Robeson,34.7365515,-79.1447577,54
982191,Buies Creek,Populated Place,Harnett,35.4132168,-78.7355728,63
982260,Bunn,Populated Place,Franklin,35.9609861,-78.2536054,85
982279,Burlington,Populated Place,Alamance,36.0956918,-79.4377991,198
982615,Cape Fear,Cape,Brunswick,33.8404533,-77.9602652,1
982627,Cape Hatteras,Cape,Dare,35.224622,-75.5301509,1
982628,Cape Hatteras National Seashore,Park,Dare,35.3035116,-75.5112627,3
982655,Carolina Beach,Populated Place,New Hanover,34.0351727,-77.8935966,2
982875,Cedar Island,Island,Carteret,34.9504422,-76.3310261,1
982946,Centerville,Populated Place,Franklin,36.1862615,-78.1055456,98
982979,Chadbourn,Populated Place,Columbus,34.3221129,-78.8269664,32
983293,Clinton,Populated Place,Sampson,34.9979453,-78.3233325,47
983342,Cofield,Populated Place,Hertford,36.3565436,-76.9099577,12
983403,Columbus,Populated Place,Polk,35.2531698,-82.1970584,337
983424,Concord,Populated Place,Cabarrus,35.4087517,-80.579511,215
983463,Conover,Populated Place,Catawba,35.7065217,-81.2186933,322
983467,Contentnea Creek,Stream,Pitt,35.3404406,-77.3888511,4
983492,Cooleemee,Populated Place,Davie,35.8104164,-80.5558942,218
983544,Cordova,Populated Place,Richmond,34.9129318,-79.8220026,87
983573,Cornelius,Populated Place,Mecklenburg,35.4868032,-80.8600736,239
983799,Crouse,Populated Place,Lincoln,35.4209672,-81.3053602,261
983803,Crowders,Populated Place,Gaston,35.1862486,-81.2064662,230
983853,Currie,Populated Place,Pender,34.4626671,-78.1011055,9
983917,Dallas,Populated Place,Gaston,35.3165257,-81.1761895,242
983982,Davis,Populated Place,Carteret,34.7973848,-76.460199,1
984137,Derita,Populated Place,Mecklenburg,35.2937526,-80.7975707,248
984238,Dobson,Populated Place,Surry,36.3956891,-80.722567,383
984373,Dublin,Populated Place,Bladen,34.6568361,-78.726407,40
984428,Dundarrach,Populated Place,Hoke,34.9293315,-79.155033,68
984492,East Dismal Swamp,Swamp,Washington,35.7243298,-76.6941064,4
984496,East Flat Rock,Populated Place,Henderson,35.2801166,-82.4220631,673
984512,East Lake,Lake,Dare,35.9418294,-75.87852,0
984623,Eden,Populated Place,Rockingham,36.4884715,-79.7667026,181
984667,Efland,Populated Place,Orange,36.0812507,-79.1691812,199
984711,Elkin,Populated Place,Surry,36.2443013,-80.8484043,273
984794,Enka,Populated Place,Buncombe,35.5498322,-82.6501279,631
984806,Enon,Populated Place,Yadkin,36.1398603,-80.4689455,270
984874,Evergreen,Populated Place,Columbus,34.4082231,-78.9016925,31
985324,Fort Raleigh National Historic Site,Park,Dare,35.9393349,-75.7098986,3
985337,Four Oaks,Populated Place,Johnston,35.4448836,-78.4269489,60
985387,Freeland,Populated Place,Brunswick,34.1071144,-78.5372326,11
985403,Fremont,Populated Place,Wayne,35.5454378,-77.9747087,45
985570,Garland,Populated Place,Sampson,34.7862819,-78.3941689,41
985572,Garner,Populated Place,Wake,35.7112642,-78.6141709,110
985598,Gaston,Populated Place,Northampton,36.5004281,-77.6449804,55
985605,Lake Gaston,Reservoir,Northampton,36.502649,-77.8108186,62
985606,Gastonia,Populated Place,Gaston,35.262082,-81.1873005,245
985608,Gates,Populated Place,Gates,36.5034867,-76.7691236,21
985642,Gerton,Populated Place,Henderson,35.4792846,-82.3481715,814
985730,Glendon,Populated Place,Moore,35.4823709,-79.4169681,93
985738,Glenwood,Populated Place,McDowell,35.614569,-81.9820498,393
985783,Goldston,Populated Place,Chatham,35.5932028,-79.3283539,128
985922,Granite Quarry,Populated Place,Rowan,35.6123617,-80.4467263,244
986178,Grover,Populated Place,Cleveland,35.1745756,-81.4498097,262
986304,Halifax,Populated Place,Halifax,36.328486,-77.5894199,38
986358,Hanging Rock,Pillar,Stokes,36.3959714,-80.2561624,641
986408,Harkers Island,Island,Carteret,34.6982183,-76.5596471,2
986417,Harmony,Populated Place,Iredell,35.9556911,-80.7717346,300
986436,Harrellsville,Populated Place,Hertford,36.3026555,-76.7924532,19
986497,Hatteras Island,Island,Dare,35.4082349,-75.4868203,2
986517,Haw River,Stream,Chatham,35.5965412,-79.0519609,49
986608,Henderson,Populated Place,Vance,36.3295905,-78.3991638,154
986616,Hendersonville,Populated Place,Henderson,35.3187279,-82.4609528,658
986686,Hickory,Populated Place,Catawba,35.7331878,-81.3411974,350
986720,Lake Hickory,Reservoir,Alexander,35.8220768,-81.1928604,277
986733,Hiddenite,Populated Place,Alexander,35.9037438,-81.0906356,353
986755,High Point,Populated Place,Guilford,35.9556924,-80.0053176,281
986830,Hillsborough,Populated Place,Orange,36.0754183,-79.0997348,166
986862,Hobucken,Populated Place,Pamlico,35.2457225,-76.5690939,1
987040,Hope Mills,Populated Place,Cumberland,34.9704419,-78.9453056,34
987211,Hudson,Populated Place,Caldwell,35.8484645,-81.4959267,384
987260,Huntersville,Populated Place,Mecklenburg,35.410694,-80.8428504,247
987280,Hurdle Mills,Populated Place,Person,36.2731957,-79.0475115,186
987314,Icard,Populated Place,Burke,35.7273539,-81.4706462,362
987370,Indian Trail,Populated Place,Union,35.0768141,-80.6692352,213
987400,Iron Station,Populated Place,Lincoln,35.4415237,-81.1561898,268
987460,J and W Dismal Swamp,Swamp,Beaufort,35.6098848,-76.9216134,15
987502,Jacksonville,Populated Place,Onslow,34.7540524,-77.4302415,4
987520,Jamestown,Populated Place,Guilford,35.9943032,-79.9353142,242
987532,Jarvisburg,Populated Place,Currituck,36.202939,-75.8665816,4
987771,Jonesville,Populated Place,Yadkin,36.2393013,-80.8445152,283
987932,Kernersville,Populated Place,Forsyth,36.1198589,-80.0736533,308
988003,Kings Mountain,Populated Place,Cleveland,35.2451343,-81.3411942,307
988067,La Grange,Populated Place,Lenoir,35.3068293,-77.7880338,33
988088,Lake Waccamaw,Populated Place,Columbus,34.3190578,-78.5000088,18
988153,Lassiter,Populated Place,Wake,35.910152,-78.4244434,114
988195,Laurel Hill,Populated Place,Scotland,34.8090479,-79.547828,77
988216,Laurinburg,Populated Place,Scotland,34.7740495,-79.4628248,68
988220,Lawndale,Populated Place,Cleveland,35.4140187,-81.5631474,258
988237,Laxon,Populated Place,Watauga,36.2354064,-81.5462152,979
988258,Leasburg,Populated Place,Caswell,36.394584,-79.1544596,185
988276,Ledbetter,Populated Place,Richmond,34.9882087,-79.7178312,86
988329,Leggett,Populated Place,Edgecombe,35.9909889,-77.5830284,18
988344,Leland,Populated Place,Brunswick,34.2562806,-78.0447143,7
988406,Lexington,Populated Place,Davidson,35.8240265,-80.2533838,246
988407,Liberty,Populated Place,Randolph,35.8534705,-79.5716903,239
988811,Littleton,Populated Place,Halifax,36.4345934,-77.9119317,118
988837,Locust,Populated Place,Stanly,35.2598655,-80.4253426,221
989023,Longwood,Populated Place,Brunswick,34.0035047,-78.5422326,14
989040,Louisburg,Populated Place,Franklin,36.0990393,-78.301106,67
989109,Lowland,Populated Place,Pamlico,35.2990556,-76.5643719,1
989114,Lucama,Populated Place,Wilson,35.6454365,-78.0097099,40
989128,Lumberton,Populated Place,Robeson,34.6182199,-79.0086425,39
989133,Lake Lure,Reservoir,Rutherford,35.42604,-82.18406,272
989213,Mackeys,Populated Place,Washington,35.9334953,-76.6110526,3
989222,Madison,Populated Place,Rockingham,36.385415,-79.959485,187
989240,Maiden,Populated Place,Catawba,35.5756889,-81.2117474,274
989288,Manns Harbor,Populated Place,Dare,35.8857236,-75.7626787,1
989291,Manteo,Populated Place,Dare,35.9082256,-75.6757302,2
989338,Marietta,Populated Place,Robeson,34.3687753,-79.1222588,28
989359,Mars Hill,Populated Place,Madison,35.8264981,-82.5492999,704
989384,Marshallberg,Populated Place,Carteret,34.7279403,-76.5157565,1
989388,Marshville,Populated Place,Union,34.988486,-80.3670085,169
989468,Mattamuskeet National Wildlife Refuge,Park,Hyde,35.4798901,-76.2843625,1
989469,Lake Mattamuskeet,Lake,Hyde,35.499336,-76.1765807,1
989483,Maury,Populated Place,Greene,35.4821062,-77.5860822,24
990036,Milton,Populated Place,Caswell,36.5390286,-79.208628,147
990077,Misenheimer,Populated Place,Stanly,35.4848625,-80.2883904,204
990144,Monroe,Populated Place,Union,34.9854275,-80.5495112,183
990208,Mooresboro,Populated Place,Cleveland,35.2987362,-81.6989863,272
990209,Mooresville,Populated Place,Iredell,35.5848596,-80.8100724,277
990215,Moravian Falls,Populated Place,Wilkes,36.0967982,-81.1823072,364
990244,Morganton,Populated Place,Burke,35.7454071,-81.6848188,352
990306,Mount Airy,Populated Place,Surry,36.4993007,-80.6072859,335
990413,Mount Holly,Populated Place,Gaston,35.2981943,-81.0159081,187
990457,Mount Olive,Populated Place,Wayne,35.1965532,-78.0663788,48
990736,Moyock,Populated Place,Currituck,36.5245972,-76.1782677,2
991054,New Lake,Lake,Hyde,35.6434997,-76.3429802,1
991138,Newton,Populated Place,Catawba,35.6698552,-81.2214708,307
991179,Norlina,Populated Place,Warren,36.4457015,-78.1983273,129
991183,Lake Norman,Reservoir,Lincoln,35.4356919,-80.957575,230
991280,North Wilkesboro,Populated Place,Wilkes,36.1584651,-81.1475841,301
991333,Nutbush Creek,Stream,Vance,36.572643,-78.3130521,91
991343,Oak City,Populated Place,Martin,35.9637687,-77.3080209,25
991515,Ocracoke Island,Island,Hyde,35.1321165,-75.9051722,2
991689,Oriental,Populated Place,Pamlico,35.0309956,-76.6929867,3
991721,Otway,Populated Place,Carteret,34.7757174,-76.557981,2
991815,Pamlico River,Stream,Pamlico,35.3182214,-76.4327016,0
991817,Pantego,Populated Place,Beaufort,35.5890535,-76.6621569,1
991877,Parkton,Populated Place,Robeson,34.9026635,-79.0116971,57
991886,Parmele,Populated Place,Martin,35.8165476,-77.3141317,22
991951,Paw Creek,Populated Place,Mecklenburg,35.2748624,-80.9384064,234
991967,Pea Island National Wildlife Refuge,Park,Dare,35.6837912,-75.482661,3
992012,Pembroke,Populated Place,Robeson,34.6801627,-79.1950373,52
992118,Phelps Lake,Lake,Washington,35.7723871,-76.4543771,3
992193,Pikeville,Populated Place,Wayne,35.497105,-77.9819312,42
992211,Pilot Mountain,Populated Place,Surry,36.3865267,-80.4695023,352
992215,Pilot Mountain,Summit,Surry,36.3401384,-80.4742242,731
992247,Pine Hall,Populated Place,Stokes,36.3245813,-80.0494869,196
992374,Piney Island,Island,Carteret,34.993218,-76.458534,0
992403,Pinnacle,Populated Place,Stokes,36.3293051,-80.4331116,329
992600,Plymouth,Populated Place,Washington,35.8668281,-76.7485555,5
992644,Polkton,Populated Place,Anson,35.0076546,-80.2008947,99
992645,Polkville,Populated Place,Cleveland,35.4176278,-81.6428725,327
992730,Portsmouth Island,Island,Carteret,35.0485022,-76.0724023,0
992835,Proctorville,Populated Place,Robeson,34.4765541,-79.0364213,35
992909,Pungo Lake,Lake,Washington,35.7162758,-76.5504901,2
993416,Roanoke Island,Island,Dare,35.8826713,-75.6554512,0
993420,Roanoke Rapids Lake,Reservoir,Northampton,36.4815392,-77.673314,28
993441,Robbins,Populated Place,Moore,35.434034,-79.5869735,132
993538,Rockford,Populated Place,Surry,36.2684702,-80.6486744,260
993546,Rockingham,Populated Place,Richmond,34.9393201,-79.7739457,86
993551,Rockwell,Populated Place,Rowan,35.5512508,-80.4064485,239
993610,Rocky Point,Populated Place,Pender,34.4351676,-77.8877638,11
993667,Ronda,Populated Place,Wilkes,36.218467,-80.9411859,293
993696,Rose Hill,Populated Place,Duplin,34.8282235,-78.0230417,30
993705,Roseboro,Populated Place,Sampson,34.9529475,-78.5086181,39
993774,Rowland,Populated Place,Robeson,34.5365518,-79.2914306,45
993780,Roxboro Lake,Reservoir,Person,36.4343073,-79.0152892,149
993810,Rural Hall,Populated Place,Forsyth,36.2404158,-80.2933838,308
994075,Saint Pauls,Populated Place,Robeson,34.8065528,-78.9711406,51
994186,Salisbury,Populated Place,Rowan,35.6709727,-80.4742261,234
994200,Saluda,Populated Place,Polk,35.2362264,-82.3492839,639
994312,Sandy Ridge,Populated Place,Stokes,36.4990273,-80.1042143,342
994404,Saxapahaw,Populated Place,Alamance,35.9473614,-79.321962,134
994423,Scotland Neck,Populated Place,Halifax,36.1296002,-77.4202475,30
994451,Seaboard,Populated Place,Northampton,36.4901519,-77.4413634,40
994523,Shackleford Banks,Bar,Carteret,34.6648853,-76.5877037,2
994599,Sharpsburg,Populated Place,Nash,35.8671001,-77.8291468,42
994631,Shelby,Populated Place,Cleveland,35.2923513,-81.5356463,262
994799,Siler City,Populated Place,Chatham,35.7234734,-79.4622431,185
994982,Smith Island,Island,Brunswick,33.8840637,-77.9802661,2
